2020;0245;0034;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0246;0035;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0247;0036;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0248;0037;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0249;0038;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0250;0039;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0251;0040;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0252;0041;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0253;0042;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0254;0043;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0255;0044;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0256;0045;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0257;0046;CONTRIBUCION A LA REACTIVACION ECONOMICA DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYME) Y OTRAS UNIDADES PRODUCTIVAS;A
2020;0258;0005;TRANSFERENCIA TECNOLOGICA;A
2020;0259;0004;TRANSFERENCIA TECNOLOGICA;A
2020;0260;0001;EQUIPAMIENTO;A
2020;0261;0006;TRANSFERENCIA TECNOLOGICA;A
2020;0262;0006;TRANSFERENCIA TECNOLOGICA;A
2020;0263;0006;TRANSFERENCIA TECNOLOGICA;A
2020;0264;0006;TRANSFERENCIA TECNOLOGICA;A
2020;0265;0001;FORTALECIMIENTO DE CAPACIDADES;A
2020;0266;0047;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0267;0002;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0268;0001;OTORGAMIENTO DE UN BONO PARA LA REACTIVACION ECONOMICA A FAVOR DEL PERSONAL DE LAS ENTIDADES DEL GOBIERNO NACIONAL, LOS GOBIERNOS REGIONALES Y LOS GOB;A
